id,name,country,gross,genre,year,star,runtime,rating,tomatometer_status,tomatometer_rating,tomatometer_count,audience_count,audience_top_critics_count,audience_fresh_critics_count,audience_rotten_critics_count
1467,Three Wishes,USA,7025496.0,Drama,1995,Patrick Swayze,115,PG,Rotten,13,15,7776.0,4,2,13
1468,The Jerky Boys,USA,7557877.0,Comedy,1995,John G. Brennan,100,R,Rotten,17,12,955.0,1,2,10
1469,The Perez Family,USA,2832826.0,Comedy,1995,Marisa Tomei,100,R,Fresh,65,17,1578.0,6,11,6
1470,Top Dog,USA,5093707.0,Action,1995,Chuck Norris,86,PG-13,Rotten,0,8,7948.0,2,0,8
1471,Two Bits,USA,26282.0,Drama,1995,Al Pacino,85,PG-13,Rotten,40,10,1716.0,4,4,6
1472,Stuart Saves His Family,Germany,911310.0,Comedy,1995,Al Franken,100,PG-13,Rotten,30,27,3197.0,12,8,19
1473,The Grass Harp,USA,493007.0,Drama,1995,Piper Laurie,107,PG,Rotten,50,14,1002.0,5,7,7
1474,Gordy,USA,3992809.0,Comedy,1995,Kristy Young,100,G,Rotten,26,19,6896.0,8,5,14
1475,Flirt,USA,76875.0,Drama,1995,Paul Austin,85,R,Fresh,80,10,719.0,2,8,2
1476,Destiny Turns on the Radio,USA,1176982.0,Crime,1995,Dylan McDermott,102,R,Rotten,17,18,930.0,4,3,15
1477,Roommates,USA,12100000.0,Comedy,1995,Peter Falk,108,PG,Rotten,29,14,1475.0,3,4,10
1478,Magic in the Water,Canada,2643346.0,Adventure,1995,Mark Harmon,98,PG,Rotten,21,24,2967.0,11,5,19
1479,Unstrung Heroes,USA,7929241.0,Comedy,1995,Andie MacDowell,93,PG,Fresh,74,23,2239.0,5,17,6
1480,A Month by the Lake,UK,2196534.0,Comedy,1995,Vanessa Redgrave,92,PG,Fresh,71,17,2146.0,4,12,5
1481,A Single Girl,France,136153.0,Drama,1995,Virginie Ledoyen,90,NR,Fresh,75,16,1127.0,5,12,4
1482,The Fantasticks,USA,44757.0,Musical,1995,Joel Grey,86,PG,Rotten,50,24,1585.0,2,12,12
1483,Twister,USA,241721524.0,Action,1996,Helen Hunt,113,PG-13,Rotten,57,54,894092.0,13,31,23
1484,Trainspotting,UK,16501785.0,Drama,1996,Ewan McGregor,94,R,Certified Fresh,90,84,313541.0,24,76,8
1485,Fargo,USA,24611975.0,Crime,1996,William H. Macy,98,R,Certified Fresh,93,92,233942.0,32,86,6
1486,Scream,USA,103046663.0,Horror,1996,Neve Campbell,111,R,Certified Fresh,79,71,478172.0,22,56,15
1487,From Dusk Till Dawn,USA,25753840.0,Action,1996,Harvey Keitel,108,R,Fresh,63,49,273624.0,12,31,18
1488,Independence Day,USA,306169255.0,Action,1996,Will Smith,145,PG-13,Fresh,65,71,977377.0,22,46,25
1489,Romeo + Juliet,USA,46351345.0,Drama,1996,Leonardo DiCaprio,120,PG-13,Fresh,72,64,571997.0,19,46,18
1490,Matilda,USA,33084249.0,Comedy,1996,Danny DeVito,98,PG,Fresh,90,21,384209.0,5,19,2
1491,Kama Sutra: A Tale of Love,USA,4109095.0,Crime,1996,Naveen Andrews,117,R,Rotten,40,20,8145.0,6,8,12
1492,The English Patient,USA,78651430.0,Drama,1996,Ralph Fiennes,162,R,Certified Fresh,84,85,81629.0,28,71,14
1493,The Craft,USA,24881000.0,Drama,1996,Robin Tunney,101,R,Rotten,55,56,259826.0,12,31,25
1494,Mission: Impossible,USA,180981856.0,Action,1996,Tom Cruise,110,PG-13,Fresh,63,57,867099.0,21,36,21
1495,Space Jam,USA,90463534.0,Animation,1996,Michael Jordan,88,PG,Rotten,43,75,655357.0,22,32,43
1496,The Rock,USA,134069511.0,Action,1996,Sean Connery,136,R,Fresh,66,64,305085.0,22,42,22
1497,Fear,USA,20754000.0,Drama,1996,Mark Wahlberg,97,R,Rotten,44,34,60897.0,5,15,19
1498,A Time to Kill,USA,108766007.0,Crime,1996,Matthew McConaughey,149,R,Fresh,66,53,95111.0,14,35,18
1499,Mars Attacks!,USA,37771017.0,Comedy,1996,Jack Nicholson,106,PG-13,Rotten,53,81,436369.0,21,43,38
1500,The Island of Dr. Moreau,USA,27663982.0,Horror,1996,David Thewlis,96,PG,Rotten,56,25,2509.0,3,14,11
1501,The Island of Dr. Moreau,USA,27663982.0,Horror,1996,David Thewlis,96,PG-13,Rotten,24,33,43218.0,6,8,25
1502,The Hunchback of Notre Dame,USA,100138851.0,Animation,1996,Demi Moore,91,PG,Fresh,91,23,2951.0,3,21,2
1503,The Hunchback of Notre Dame,USA,100138851.0,Animation,1996,Demi Moore,91,NR,Fresh,100,13,7614.0,0,13,0
1504,The Hunchback of Notre Dame,USA,100138851.0,Animation,1996,Demi Moore,91,G,Fresh,71,56,125722.0,17,40,16
1505,The Crucible,USA,7340103.0,Drama,1996,Daniel Day-Lewis,124,PG-13,Fresh,68,62,31911.0,23,42,20
1506,That Thing You Do!,USA,25809813.0,Comedy,1996,Tom Hanks,108,PG,Certified Fresh,93,57,126447.0,19,53,4
1507,Sling Blade,USA,24475416.0,Drama,1996,Billy Bob Thornton,135,R,Certified Fresh,96,52,56022.0,16,50,2
1508,Tin Cup,USA,53854588.0,Comedy,1996,Kevin Costner,135,R,Fresh,70,50,49136.0,16,35,15
1509,Bottle Rocket,USA,560069.0,Comedy,1996,Luke Wilson,91,R,Certified Fresh,85,66,61507.0,20,56,10
1510,Bio-Dome,USA,26757000.0,Comedy,1996,Pauly Shore,88,PG-13,Rotten,4,24,98360.0,8,1,23
1511,101 Dalmatians,USA,136189294.0,Adventure,1996,Glenn Close,103,G,Certified Fresh,98,48,709186.0,6,47,1
1512,101 Dalmatians,USA,136189294.0,Adventure,1996,Glenn Close,103,G,Rotten,42,36,625211.0,8,15,21
1513,Kingpin,USA,24944213.0,Comedy,1996,Woody Harrelson,113,PG-13,Rotten,50,38,81224.0,6,19,19
1514,James and the Giant Peach,UK,28934758.0,Animation,1996,Paul Terry,79,PG,Certified Fresh,91,74,256979.0,22,67,7
1515,Bound,USA,3798532.0,Crime,1996,Jennifer Tilly,108,R,Certified Fresh,88,43,33376.0,6,38,5
1516,Striptease,USA,33109743.0,Comedy,1996,Demi Moore,115,R,Rotten,12,69,53971.0,22,8,61
1517,The First Wives Club,USA,105489203.0,Comedy,1996,Goldie Hawn,103,PG,Rotten,49,70,62587.0,20,34,36
1518,The Nutty Professor,USA,128814019.0,Comedy,1996,Eddie Murphy,95,PG-13,Fresh,85,26,32962.0,0,22,4
1519,Swingers,USA,4505922.0,Comedy,1996,Vince Vaughn,96,R,Certified Fresh,87,54,58532.0,13,47,7
1520,The Cable Guy,USA,60240295.0,Comedy,1996,Jim Carrey,96,PG-13,Rotten,53,77,471287.0,24,41,36
1521,Stealing Beauty,Italy,4573330.0,Drama,1996,Jeremy Irons,118,R,Rotten,51,51,20826.0,13,26,25
1522,Emma,UK,22201883.0,Comedy,1996,Gwyneth Paltrow,120,PG,Certified Fresh,84,50,61185.0,15,42,8
1523,Beautiful Girls,USA,10597759.0,Comedy,1996,Matt Dillon,112,R,Certified Fresh,79,47,22091.0,15,37,10
1524,The Long Kiss Goodnight,USA,33328051.0,Action,1996,Geena Davis,121,R,Fresh,69,54,62253.0,16,37,17
1525,Michael,USA,95318203.0,Comedy,1996,John Travolta,105,PG,Rotten,38,37,119548.0,10,14,23
1526,Michael,USA,95318203.0,Comedy,1996,John Travolta,105,NR,Fresh,79,39,2186.0,15,31,8
1527,Jack,USA,58620973.0,Comedy,1996,Robin Williams,113,PG-13,Rotten,18,33,226295.0,7,6,27
1528,Eraser,USA,101295562.0,Action,1996,Arnold Schwarzenegger,115,R,Rotten,35,48,126696.0,14,17,31
1529,2 Days in the Valley,USA,11114000.0,Comedy,1996,Teri Hatcher,104,R,Rotten,59,54,14754.0,13,32,22
1530,Broken Arrow,USA,70770147.0,Action,1996,John Travolta,108,G,Fresh,89,9,1021.0,3,8,1
1531,Broken Arrow,USA,70770147.0,Action,1996,John Travolta,108,R,Rotten,53,32,193430.0,7,17,15
1532,Multiplicity,USA,20100000.0,Comedy,1996,Michael Keaton,117,PG-13,Rotten,43,46,48267.0,15,20,26
1533,Set It Off,USA,36049108.0,Action,1996,Jada Pinkett Smith,123,R,Fresh,65,26,55046.0,7,17,9
1534,The Arrival,USA,14048372.0,Sci-Fi,1996,Charlie Sheen,115,PG-13,Fresh,64,33,12653.0,7,21,12
1535,Big Night,USA,11881039.0,Drama,1996,Tony Shalhoub,109,R,Certified Fresh,96,56,8141.0,13,54,2
1536,D3: The Mighty Ducks,USA,22936273.0,Action,1996,Emilio Estevez,104,PG,Rotten,20,15,175024.0,4,3,12
1537,Jingle All the Way,USA,60573641.0,Comedy,1996,Arnold Schwarzenegger,89,PG,Rotten,15,46,228470.0,8,7,39
1538,Down Periscope,USA,25785603.0,Comedy,1996,Kelsey Grammer,92,PG-13,Rotten,12,34,40134.0,9,4,30
1539,Pusher,Denmark,4440.0,Crime,1996,Kim Bodnia,105,NR,Fresh,83,18,7795.0,4,15,3
1540,Pusher,Denmark,4440.0,Crime,1996,Kim Bodnia,105,R,Rotten,49,47,3712.0,20,23,24
1541,Ransom,USA,136492681.0,Action,1996,Mel Gibson,121,R,Certified Fresh,75,72,119880.0,23,54,18
1542,Evita,USA,50047179.0,Biography,1996,Madonna,135,PG,Fresh,63,38,54411.0,7,24,14
1543,Last Man Standing,USA,17600000.0,Action,1996,Bruce Willis,101,R,Rotten,37,30,50068.0,6,11,19
1544,Phenomenon,USA,104636382.0,Drama,1996,John Travolta,123,PG,Rotten,50,36,101846.0,7,18,18
1545,Marvin's Room,USA,12782508.0,Drama,1996,Meryl Streep,98,PG-13,Certified Fresh,84,50,21673.0,16,42,8
1546,Courage Under Fire,USA,59031057.0,Action,1996,Denzel Washington,116,R,Certified Fresh,85,54,46863.0,17,46,8
1547,Hard Eight,USA,222559.0,Crime,1996,Philip Baker Hall,102,R,Fresh,83,36,11849.0,11,30,6
1548,Daylight,USA,33023469.0,Action,1996,Sylvester Stallone,114,PG-13,Rotten,25,40,53569.0,12,10,30
1549,Daylight,USA,33023469.0,Action,1996,Sylvester Stallone,114,R,Fresh,91,11,607.0,6,10,1
1550,The Phantom,USA,17300889.0,Action,1996,Billy Zane,100,PG,Rotten,42,45,43829.0,12,19,26
1551,Basquiat,USA,2961991.0,Biography,1996,Jeffrey Wright,108,R,Fresh,68,28,11666.0,7,19,9
1552,She's the One,USA,9449219.0,Comedy,1996,Edward Burns,96,R,Fresh,61,51,13970.0,14,31,20
1553,Barb Wire,USA,3794000.0,Action,1996,Pamela Anderson,98,R,Rotten,28,36,47277.0,13,10,26
1554,Freeway,USA,295493.0,Comedy,1996,Reese Witherspoon,104,R,Fresh,77,39,22476.0,8,30,9
1555,Spy Hard,USA,26906039.0,Comedy,1996,Leslie Nielsen,81,PG-13,Rotten,8,40,37897.0,14,3,37
1556,The Trigger Effect,USA,3594848.0,Drama,1996,Kyle MacLachlan,94,R,Fresh,75,24,2461.0,4,18,6
1557,The Quest,USA,21600000.0,Action,1996,Jean-Claude Van Damme,95,PG-13,Rotten,14,21,20957.0,5,3,18
1558,The Fan,USA,18573791.0,Action,1996,Robert De Niro,116,R,Rotten,43,14,1128.0,1,6,8
1559,The Fan,USA,18573791.0,Action,1996,Robert De Niro,116,R,Rotten,34,29,39921.0,6,10,19
1560,Waiting for Guffman,USA,2923982.0,Comedy,1996,Christopher Guest,84,R,Certified Fresh,91,54,41560.0,12,49,5
1561,Fly Away Home,USA,24506082.0,Adventure,1996,Jeff Daniels,107,PG,Certified Fresh,87,46,58667.0,14,40,6
1562,Michael Collins,UK,11092559.0,Biography,1996,Liam Neeson,133,R,Certified Fresh,77,47,21304.0,12,36,11
1563,White Squall,USA,10300000.0,Adventure,1996,Jeff Bridges,129,PG-13,Fresh,60,35,18554.0,14,21,14
1564,Muppet Treasure Island,USA,33609000.0,Action,1996,Tim Curry,99,G,Fresh,73,26,81767.0,5,19,7
1565,Foxfire,USA,258263.0,Drama,1996,Hedy Burress,102,R,Rotten,27,11,10642.0,4,3,8
1566,Lone Star,USA,13269963.0,Drama,1996,Chris Cooper,135,R,Certified Fresh,94,47,9738.0,10,44,3
1567,Kazaam,USA,18876581.0,Comedy,1996,Shaquille O'Neal,93,PG,Rotten,6,36,40098.0,14,2,34
1568,Eye for an Eye,USA,26792700.0,Crime,1996,Sally Field,101,R,Rotten,8,38,19230.0,14,3,35
1569,The Crow: City of Angels,USA,17883659.0,Action,1996,Vincent Perez,84,R,Rotten,12,33,64819.0,9,4,29
1570,Ghosts of Mississippi,USA,13052741.0,Drama,1996,Alec Baldwin,130,PG-13,Rotten,43,30,8658.0,10,13,17
1571,Black Sheep,USA,32377000.0,Comedy,1996,Chris Farley,87,PG-13,Rotten,28,32,125609.0,6,9,23
1572,Black Sheep,USA,32377000.0,Comedy,1996,Chris Farley,87,R,Fresh,71,94,42868.0,29,67,27
1573,Black Sheep,New Zealand,82987.0,Comedy,2006,Oliver Driver,87,PG-13,Rotten,28,32,125609.0,6,9,23
1574,Black Sheep,New Zealand,82987.0,Comedy,2006,Oliver Driver,87,R,Fresh,71,94,42868.0,29,67,27
1575,Chain Reaction,USA,20550712.0,Action,1996,Keanu Reeves,107,PG-13,Rotten,16,32,52489.0,10,5,27
1576,Jane Eyre,France,5200600.0,Drama,1996,William Hurt,112,R,Fresh,100,12,5828.0,0,12,0
1577,Jane Eyre,France,5200600.0,Drama,1996,William Hurt,112,PG-13,Certified Fresh,84,164,33275.0,44,138,26
1578,Jane Eyre,UK,11242660.0,Drama,2011,Mia Wasikowska,120,R,Fresh,100,12,5828.0,0,12,0
1579,Jane Eyre,UK,11242660.0,Drama,2011,Mia Wasikowska,120,PG-13,Certified Fresh,84,164,33275.0,44,138,26
1580,Mulholland Falls,USA,11500000.0,Crime,1996,Nick Nolte,107,R,Rotten,30,30,7462.0,5,9,21
1581,The Glimmer Man,USA,20100000.0,Action,1996,Steven Seagal,91,R,Rotten,12,26,20787.0,10,3,23
1582,Dunston Checks In,USA,9871065.0,Comedy,1996,Jason Alexander,88,PG,Rotten,12,17,46046.0,5,2,15
1583,The Mirror Has Two Faces,USA,41252428.0,Comedy,1996,Barbra Streisand,126,PG-13,Rotten,56,32,9503.0,7,18,14
1584,The Truth About Cats & Dogs,USA,34073143.0,Comedy,1996,Uma Thurman,97,PG-13,Fresh,84,38,52480.0,7,32,6
1585,A Very Brady Sequel,USA,21397954.0,Comedy,1996,Shelley Long,90,PG-13,Rotten,53,34,62595.0,9,18,16
1586,Up Close & Personal,USA,51088705.0,Drama,1996,Robert Redford,124,PG-13,Rotten,31,35,16515.0,9,11,24
1587,Flipper,USA,20047715.0,Family,1996,Paul Hogan,95,G,Rotten,40,5,26368.0,0,2,3
1588,Flipper,USA,20047715.0,Family,1996,Paul Hogan,95,PG,Rotten,32,19,57407.0,5,6,13
1589,The Preacher's Wife,USA,48102795.0,Comedy,1996,Denzel Washington,123,PG,Fresh,61,44,29393.0,11,27,17
1590,The Evening Star,USA,12767815.0,Comedy,1996,Shirley MacLaine,129,PG-13,Rotten,22,27,5462.0,7,6,21
1591,House Arrest,USA,6970578.0,Comedy,1996,Jamie Lee Curtis,108,PG,Rotten,10,30,20030.0,12,3,27
1592,Joe's Apartment,USA,4611624.0,Comedy,1996,Jerry O'Connell,80,PG-13,Rotten,19,27,36502.0,9,5,22
1593,Bad Moon,USA,1055525.0,Horror,1996,Mariel Hemingway,80,R,Rotten,38,8,5937.0,1,3,5
1594,Harriet the Spy,USA,26539321.0,Comedy,1996,Michelle Trachtenberg,100,PG,Rotten,48,31,46859.0,15,15,16
1595,Mother,USA,19119165.0,Comedy,1996,Albert Brooks,104,PG-13,Certified Fresh,90,39,6000.0,11,35,4
1596,Mother,South Korea,547292.0,Action,2009,Hye-ja Kim,129,PG-13,Certified Fresh,90,39,6000.0,11,35,4
1597,The Substitute,USA,14752141.0,Action,1996,Tom Berenger,114,R,Rotten,41,22,17255.0,8,9,13
1598,A Thin Line Between Love and Hate,USA,34746109.0,Comedy,1996,Martin Lawrence,108,R,Rotten,12,25,14691.0,9,3,22
1599,The Juror,USA,22754725.0,Drama,1996,Demi Moore,118,R,Rotten,19,21,15173.0,7,4,17
1600,Sgt. Bilko,USA,30356793.0,Comedy,1996,Steve Martin,93,PG,Rotten,31,39,32927.0,13,12,27
1601,Feeling Minnesota,USA,3102672.0,Comedy,1996,Keanu Reeves,99,R,Rotten,14,21,10789.0,4,3,18
1602,Maximum Risk,USA,14502483.0,Action,1996,Jean-Claude Van Damme,101,R,Rotten,30,33,11512.0,12,10,23
1603,Larger Than Life,USA,8289972.0,Comedy,1996,Bill Murray,93,PG,Rotten,11,19,7748.0,7,2,17
1604,My Fellow Americans,USA,22294341.0,Adventure,1996,Jack Lemmon,101,PG-13,Rotten,48,60,8751.0,24,29,31
1605,Jude,UK,405144.0,Drama,1996,Christopher Eccleston,123,R,Fresh,81,37,6861.0,13,30,7
1606,Diabolique,USA,17000000.0,Drama,1996,Sharon Stone,107,R,Rotten,18,28,6936.0,7,5,23
1607,Mary Reilly,USA,5600000.0,Drama,1996,Julia Roberts,108,R,Rotten,26,43,20659.0,11,11,32
1608,The Pallbearer,USA,5612586.0,Comedy,1996,David Schwimmer,98,PG-13,Rotten,45,20,8318.0,5,9,11
1609,Extreme Measures,USA,17305211.0,Crime,1996,Hugh Grant,118,R,Rotten,56,34,10997.0,8,19,15
1610,In Love and War,USA,14481231.0,Biography,1996,Sandra Bullock,113,PG-13,Rotten,11,27,13961.0,7,3,24
1611,Trees Lounge,USA,695229.0,Comedy,1996,Steve Buscemi,95,R,Fresh,81,26,6602.0,6,21,5
1612,Citizen Ruth,USA,153155.0,Comedy,1996,Laura Dern,106,R,Fresh,81,26,5328.0,6,21,5
1613,Before and After,USA,8797839.0,Crime,1996,Meryl Streep,108,PG-13,Rotten,32,19,5447.0,5,6,13
1614,The Great White Hype,USA,7874000.0,Comedy,1996,Samuel L. Jackson,91,R,Rotten,45,22,7836.0,5,10,12
1615,Ed,USA,6288000.0,Comedy,1996,Matt LeBlanc,94,PG,Rotten,0,16,9327.0,5,0,16
1616,First Kid,USA,26459681.0,Family,1996,Sinbad,101,PG,Rotten,23,13,35766.0,2,3,10
1617,Unforgettable,USA,2780278.0,Drama,1996,Ray Liotta,117,R,Rotten,21,28,1558.0,5,6,22
1618,Unforgettable,USA,2780278.0,Drama,1996,Ray Liotta,117,R,Rotten,26,118,6356.0,26,31,87
1619,Night Falls on Manhattan,USA,9881286.0,Crime,1996,Andy Garcia,113,R,Fresh,68,28,1684.0,6,19,9
1620,The Chamber,USA,14551359.0,Crime,1996,Chris O'Donnell,113,R,Rotten,12,25,7359.0,8,3,22
1621,The Chamber,USA,14551359.0,Crime,1996,Chris O'Donnell,113,NR,Rotten,36,14,62.0,3,5,9
1622,High School High,USA,20951277.0,Comedy,1996,Jon Lovitz,86,PG-13,Rotten,19,16,36187.0,4,3,13
1623,City Hall,USA,20200000.0,Drama,1996,Al Pacino,111,R,Rotten,56,25,11441.0,9,14,11
1624,Mr. Wrong,USA,12350030.0,Comedy,1996,Ellen DeGeneres,96,PG-13,Rotten,7,29,8943.0,8,2,27
1625,Alaska,USA,11567023.0,Adventure,1996,Thora Birch,109,PG,Rotten,18,11,10353.0,3,2,9
1626,Moll Flanders,USA,3363968.0,Drama,1996,Robin Wright,123,PG-13,Rotten,43,23,4176.0,7,10,13
1627,Fled,USA,17100000.0,Action,1996,Laurence Fishburne,98,R,Rotten,16,32,8158.0,13,5,27
1628,To Gillian on Her 37th Birthday,USA,4137645.0,Drama,1996,Peter Gallagher,93,PG-13,Rotten,14,28,6216.0,8,4,24
1629,Curdled,USA,49620.0,Comedy,1996,William Baldwin,88,R,Rotten,17,12,1474.0,2,2,10
1630,Blood and Wine,USA,1075288.0,Crime,1996,Jack Nicholson,101,R,Fresh,61,31,3191.0,10,19,12
1631,Heaven's Prisoners,USA,5005000.0,Drama,1996,Alec Baldwin,132,R,Rotten,16,19,1909.0,5,3,16
1632,The Associate,USA,12772657.0,Comedy,1996,Whoopi Goldberg,114,PG-13,Rotten,28,18,8176.0,8,5,13
1633,The Stupids,UK,2415593.0,Comedy,1996,Tom Arnold,94,PG,Rotten,20,15,10226.0,2,3,12
1634,Mrs. Winterbourne,USA,10070000.0,Comedy,1996,Shirley MacLaine,105,PG-13,Rotten,7,29,17684.0,11,2,27
1635,Black Mask,Hong Kong,12491455.0,Action,1996,Jet Li,99,R,Rotten,48,29,22227.0,1,14,15
1636,The Sunchaser,USA,23107.0,Crime,1996,Woody Harrelson,122,R,Rotten,17,6,510.0,2,1,5
1637,Albino Alligator,USA,326308.0,Crime,1996,Matt Dillon,97,R,Rotten,50,20,5466.0,7,10,10
1638,Carpool,USA,3308758.0,Comedy,1996,Tom Arnold,89,PG,Rotten,13,23,8914.0,9,3,20
1639,Mother Night,USA,392362.0,Drama,1996,Nick Nolte,114,R,Fresh,63,27,2437.0,7,17,10
1640,The Van,UK,621093.0,Comedy,1996,Colm Meaney,100,R,Rotten,38,21,908.0,6,8,13
1641,Some Mother's Son,Ireland,608032.0,Drama,1996,Helen Mirren,112,PG,Fresh,69,16,1800.0,7,11,5
1642,Surviving Picasso,USA,2002000.0,Biography,1996,Anthony Hopkins,125,R,Rotten,32,19,4038.0,7,6,13
1643,Race the Sun,USA,1945552.0,Adventure,1996,Halle Berry,100,PG,Rotten,22,9,4797.0,3,2,7
1644,The Rich Man's Wife,USA,8538318.0,Thriller,1996,Halle Berry,95,R,Rotten,14,14,4691.0,4,2,12
1645,Carried Away,USA,290978.0,Drama,1996,Dennis Hopper,109,R,Fresh,64,22,974.0,7,14,8
1646,Bogus,USA,4357000.0,Comedy,1996,Whoopi Goldberg,110,PG,Rotten,44,16,9185.0,4,7,9
1647,Caught,USA,315752.0,Drama,1996,Edward James Olmos,110,NR,Fresh,100,8,515.0,0,8,0
1648,Caught,USA,315752.0,Drama,1996,Edward James Olmos,110,NR,Fresh,67,6,90.0,4,4,2
1649,Kansas City,France,1353824.0,Crime,1996,Jennifer Jason Leigh,116,R,Fresh,63,35,2065.0,11,22,13
1650,Head Above Water,USA,32212.0,Comedy,1996,Harvey Keitel,92,PG-13,Rotten,40,15,3094.0,5,6,9
1651,A Summer's Tale,France,196927.0,Comedy,1996,Melvil Poupaud,113,G,Certified Fresh,98,47,6056.0,20,46,1
1652,Celtic Pride,USA,9255027.0,Comedy,1996,Damon Wayans,91,PG-13,Rotten,9,23,10214.0,7,2,21
1653,If Lucy Fell,USA,4635344.0,Comedy,1996,Sarah Jessica Parker,92,R,Rotten,18,28,5252.0,11,5,23
1654,Last Dance,USA,5858000.0,Drama,1996,Sharon Stone,103,R,Rotten,32,22,5401.0,9,7,15
1655,The Spitfire Grill,USA,12643776.0,Drama,1996,Alison Elliott,117,PG-13,Rotten,33,27,5038.0,7,9,18
1656,Solo,Mexico,4932915.0,Action,1996,Mario Van Peebles,94,PG-13,Rotten,6,35,6233.0,15,2,33
1657,Female Perversions,Germany,883973.0,Drama,1996,Tilda Swinton,119,R,Fresh,70,23,904.0,9,16,7
1658,Mystery Science Theater 3000: The Movie,USA,1007306.0,Comedy,1996,Trace Beaulieu,73,PG-13,Certified Fresh,80,55,26925.0,19,44,11
1659,Titanic,USA,658672302.0,Drama,1997,Leonardo DiCaprio,194,NR,Fresh,91,11,86433.0,0,10,1
1660,Titanic,USA,658672302.0,Drama,1997,Leonardo DiCaprio,194,PG-13,Certified Fresh,89,189,35797635.0,58,168,21
1661,Good Will Hunting,USA,138433435.0,Drama,1997,Robin Williams,126,R,Certified Fresh,97,75,364382.0,19,73,2
1662,The Fifth Element,France,63540020.0,Action,1997,Bruce Willis,126,PG-13,Fresh,71,65,587094.0,16,46,19
1663,The Postman,USA,17626234.0,Action,1997,Kevin Costner,177,R,Rotten,9,35,55581.0,9,3,32
1664,Hercules,USA,99046791.0,Animation,1997,Tate Donovan,93,G,Certified Fresh,84,55,388724.0,15,46,9
1665,Hercules,USA,99046791.0,Animation,1997,Tate Donovan,93,PG-13,Rotten,57,117,102500.0,27,67,50
1666,Hercules,USA,72688614.0,Action,2014,Dwayne Johnson,98,G,Certified Fresh,84,55,388724.0,15,46,9
1667,Hercules,USA,72688614.0,Action,2014,Dwayne Johnson,98,PG-13,Rotten,57,117,102500.0,27,67,50
1668,Starship Troopers,USA,54814377.0,Action,1997,Casper Van Dien,129,R,Fresh,63,63,224146.0,14,40,23
1669,Contact,USA,100920329.0,Drama,1997,Jodie Foster,150,PG,Fresh,63,63,203673.0,21,40,23
1670,Lolita,USA,1400000.0,Drama,1997,Jeremy Irons,137,NR,Fresh,93,42,45913.0,3,39,3
1671,Lolita,USA,1400000.0,Drama,1997,Jeremy Irons,137,R,Fresh,68,25,22539.0,4,17,8
1672,Con Air,USA,101117573.0,Action,1997,Nicolas Cage,115,R,Rotten,55,65,417177.0,17,36,29
1673,Boogie Nights,USA,26400640.0,Drama,1997,Mark Wahlberg,155,R,Certified Fresh,93,71,189331.0,14,66,5
1674,Men in Black,USA,250690539.0,Adventure,1997,Tommy Lee Jones,98,PG-13,Certified Fresh,92,88,1049123.0,27,81,7
1675,L.A. Confidential,USA,64616940.0,Crime,1997,Kevin Spacey,138,R,Certified Fresh,99,111,150547.0,33,110,1
1676,Batman & Robin,USA,107325195.0,Action,1997,Arnold Schwarzenegger,125,PG-13,Rotten,11,89,554057.0,29,10,79
1677,Face/Off,USA,112225777.0,Action,1997,John Travolta,138,R,Certified Fresh,92,86,450172.0,28,79,7
1678,The Game,USA,48323648.0,Drama,1997,Michael Douglas,129,R,Fresh,73,56,141686.0,15,41,15
1679,Gattaca,USA,12339633.0,Drama,1997,Ethan Hawke,106,PG-13,Certified Fresh,83,58,208586.0,13,48,10
1680,The Devil's Advocate,USA,60984028.0,Drama,1997,Keanu Reeves,144,R,Fresh,67,51,230351.0,12,34,17
1681,I Know What You Did Last Summer,USA,72586134.0,Horror,1997,Jennifer Love Hewitt,101,R,Rotten,42,66,446657.0,18,28,38
1682,Jackie Brown,USA,39673162.0,Crime,1997,Pam Grier,154,R,Certified Fresh,87,82,215077.0,20,71,11
1683,Alien Resurrection,USA,47748610.0,Action,1997,Sigourney Weaver,109,R,Rotten,56,78,263213.0,19,44,34
1684,Event Horizon,UK,26673242.0,Horror,1997,Laurence Fishburne,96,R,Rotten,27,74,67794.0,17,20,54
1685,Tomorrow Never Dies,UK,125332007.0,Action,1997,Pierce Brosnan,119,PG-13,Rotten,57,86,230913.0,25,49,37
1686,Anastasia,USA,58406347.0,Animation,1997,Meg Ryan,94,NR,Fresh,90,10,13698.0,0,9,1
1687,Anastasia,USA,58406347.0,Animation,1997,Meg Ryan,94,G,Certified Fresh,85,54,432556.0,12,46,8
1688,Volcano,USA,49323468.0,Action,1997,Tommy Lee Jones,104,PG-13,Rotten,50,46,180546.0,13,23,23
1689,Donnie Brasco,USA,41909762.0,Biography,1997,Al Pacino,127,R,Certified Fresh,88,57,203990.0,18,50,7
1690,As Good as It Gets,USA,148478011.0,Comedy,1997,Jack Nicholson,139,PG-13,Certified Fresh,85,78,378560.0,21,66,12
1691,Austin Powers: International Man of Mystery,USA,53883989.0,Adventure,1997,Mike Myers,94,PG-13,Fresh,70,61,848165.0,17,43,18
1692,The Rainmaker,USA,45856732.0,Crime,1997,Matt Damon,135,PG-13,Certified Fresh,83,46,39355.0,14,38,8
1693,Dante's Peak,USA,67127760.0,Action,1997,Pierce Brosnan,108,PG-13,Rotten,26,31,238710.0,11,8,23
1694,Selena,USA,35422828.0,Biography,1997,Jennifer Lopez,127,PG,Fresh,67,42,166815.0,11,28,14
